# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Feb 15 18:43:26 2026
#
# User preference: *
#
# CONSTRAINT:  where (koi_disposition like '%false%')
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
8958359,K04770.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,245.059374000,5.4360000e-03,-5.4360000e-03,301.6780000,1.320000e-02,-1.320000e-02,0.0927,0.3532,-0.0927,9.54900,0.60100,-0.60100,1.6500e+02,1.360e+01,-1.360e+01,1.63,6.600e-01,-5.000e-01,356.0,,,3.81,4.55,-2.18,15.10,,,6036.00,176.00,-149.00,4.127,0.332,-0.260,1.2650,0.5040,-0.3940,293.818120,45.201530,12.854
5480884,K04841.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.708726708,2.1750000e-06,-2.1750000e-06,132.0862900,2.680000e-03,-2.680000e-03,0.2800,0.1730,-0.2800,0.75300,0.09050,-0.09050,3.1360e+02,2.550e+01,-2.550e+01,0.92,5.000e-02,-7.000e-02,1302.0,,,684.35,161.71,-173.15,13.40,2,q1_q17_dr25_tce,4607.00,124.00,-152.00,4.733,0.052,-0.024,0.5150,0.0280,-0.0390,299.546720,40.681911,15.986
12506417,K04842.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,283.726750000,4.6670000e-02,-4.6670000e-02,392.6710000,9.080000e-02,-9.080000e-02,0.3461,0.1020,-0.3461,15.49000,3.20000,-3.20000,8.4600e+01,1.670e+01,-1.670e+01,1.18,6.900e-01,-1.900e-01,341.0,,,3.20,5.72,-1.20,9.30,,,6496.00,149.00,-207.00,4.301,0.104,-0.330,1.2570,0.7470,-0.1970,289.083190,51.474060,12.768
10187563,K04843.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,373.606830000,1.6880000e-02,-1.6880000e-02,246.5809000,2.530000e-02,-2.530000e-02,0.5880,0.3670,-0.3730,8.75200,0.94800,-0.94800,5.3480e+02,7.160e+01,-7.160e+01,2.50,8.000e-01,-2.700e-01,271.0,,,1.28,1.21,-0.39,9.30,1,q1_q17_dr25_tce,6184.00,172.00,-216.00,4.448,0.052,-0.208,1.0380,0.3320,-0.1110,281.867890,47.256649,15.256
5544450,K03226.01,,FALSE POSITIVE,FALSE POSITIVE,0.9960,1,0,0,0,4.293888080,3.1570000e-05,-3.1570000e-05,133.5100200,6.070000e-03,-6.070000e-03,0.2720,0.1890,-0.2720,3.61800,0.17300,-0.17300,1.1060e+02,7.100e+00,-7.100e+00,1.68,3.100e-01,-2.300e-01,1532.0,,,1302.16,611.17,-385.68,17.90,1,q1_q17_dr25_tce,6615.00,65.00,-92.00,4.173,0.108,-0.132,1.5740,0.2970,-0.2160,294.897340,40.798168,12.209
9307105,K03304.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,13.543788400,1.7290000e-05,-1.7290000e-05,135.2762300,1.080000e-03,-1.080000e-03,1.2690,3.0440,-0.1550,5.70760,0.05910,-0.05910,6.6087e+03,7.120e+01,-7.120e+01,32.21,7.100e+00,-2.840e+00,658.0,,,44.22,31.35,-11.87,114.40,1,q1_q17_dr25_tce,5463.00,191.00,-172.00,4.582,0.036,-0.144,0.7940,0.1750,-0.0700,300.491060,45.796909,15.023
9959494,K03205.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.332568744,6.4860000e-06,-6.4860000e-06,132.0469700,4.470000e-03,-4.470000e-03,0.7510,0.1820,-0.5120,3.75500,0.14200,-0.14200,2.4100e+01,1.000e+00,-1.000e+00,0.58,1.200e-01,-7.000e-02,1941.0,,,3346.25,2014.14,-1041.87,29.10,1,q1_q17_dr25_tce,6620.00,148.00,-214.00,4.411,0.063,-0.147,1.0810,0.2280,-0.1230,295.199920,46.814621,11.834
11456405,K04845.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.814278961,5.1700000e-06,-5.1700000e-06,131.6480600,6.000000e-03,-6.000000e-03,0.4510,0.0220,-0.4510,2.08700,0.17100,-0.17100,7.2000e+01,6.700e+00,-6.700e+00,0.76,1.900e-01,-6.000e-02,1762.0,,,2284.94,1762.14,-620.90,13.00,1,q1_q17_dr25_tce,5537.00,175.00,-194.00,4.539,0.042,-0.178,0.8860,0.2220,-0.0740,292.505770,49.331959,15.367
4544684,K04847.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,2.189075100,1.6100000e-05,-1.6100000e-05,132.0937800,6.340000e-03,-6.340000e-03,0.0480,0.4060,-0.0480,2.36500,0.16900,-0.16900,9.4800e+01,8.700e+00,-8.700e+00,0.87,2.700e-01,-9.000e-02,1399.0,,,906.20,817.18,-259.31,12.60,1,q1_q17_dr25_tce,6077.00,164.00,-182.00,4.526,0.052,-0.208,0.8910,0.2740,-0.0910,285.925870,39.669209,14.920
8975368,K03227.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.426498620,1.7080000e-05,-1.7080000e-05,133.7034700,6.120000e-03,-6.120000e-03,0.6730,0.3130,-0.4590,2.01400,0.25100,-0.25100,2.9200e+01,2.700e+00,-2.700e+00,0.75,1.600e-01,-1.800e-01,1638.0,,,1705.27,1071.86,-852.64,15.20,1,q1_q17_dr25_tce,6033.00,181.00,-181.00,4.176,0.234,-0.126,1.3160,0.2670,-0.3270,298.402980,45.297230,12.222
9291039,K03230.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,8.808541830,6.0620000e-05,-6.0620000e-05,134.0271200,3.610000e-03,-3.610000e-03,0.9930,0.1160,-0.1360,34.75640,0.00000,0.00000,1.7470e+02,7.800e+00,-7.800e+00,2.69,5.500e-01,-4.400e-01,1000.0,,,236.05,143.78,-90.50,137.30,1,q1_q17_dr25_tce,6017.00,163.00,-181.00,4.300,0.135,-0.135,1.2100,0.2450,-0.2000,295.719420,45.747559,12.239
5168498,K07719.01,,FALSE POSITIVE,FALSE POSITIVE,0.0830,1,0,0,0,219.747350000,1.8270000e-02,-1.8270000e-02,239.9455000,6.310000e-02,-6.310000e-02,0.0970,0.3810,-0.0970,22.48000,1.50000,-1.50000,1.9040e+02,1.680e+01,-1.680e+01,3.24,1.930e+00,-2.360e+00,427.0,,,7.82,14.20,-7.30,12.70,1,q1_q17_dr25_tce,5127.00,128.00,-116.00,3.602,1.005,-0.335,2.3800,1.4210,-1.7370,285.286740,40.342339,12.821
10489539,K03231.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,19.763987400,5.9610000e-04,-5.9610000e-04,134.1700000,2.070000e-02,-2.070000e-02,0.4890,0.4690,-0.2810,12.31900,0.71500,-0.71500,5.1300e+01,4.500e+00,-4.500e+00,1.19,3.200e-01,-4.000e-01,900.0,,,155.45,130.03,-96.47,13.50,1,q1_q17_dr25_tce,6195.00,199.00,-243.00,4.072,0.293,-0.158,1.6170,0.4400,-0.5380,298.358580,47.638592,12.250
5651829,K04778.01,,FALSE POSITIVE,FALSE POSITIVE,0.9650,0,0,1,0,0.772152075,3.0710000e-06,-3.0710000e-06,132.2074000,3.270000e-03,-3.270000e-03,1.0090,0.0520,-0.7790,1.78000,0.13500,-0.13500,4.3600e+01,3.600e+00,-3.600e+00,4.44,1.450e+00,-2.680e+00,2966.0,,,18277.60,18302.22,-15751.32,13.60,1,q1_q17_dr25_tce,5951.00,197.00,-179.00,3.787,0.667,-0.178,2.0800,0.6770,-1.2580,299.465240,40.891090,13.308
9094763,K04779.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,1.084698710,1.0020000e-05,-1.0020000e-05,131.7376000,8.480000e-03,-8.480000e-03,0.6720,0.2880,-0.4500,4.07700,0.20200,-0.20200,1.2400e+02,8.700e+00,-8.700e+00,1.11,3.500e-01,-1.200e-01,1757.0,,,2247.25,2153.81,-684.90,16.90,1,q1_q17_dr25_tce,5942.00,184.00,-205.00,4.506,0.052,-0.208,0.9380,0.2970,-0.0990,293.989320,45.484150,15.824
10338279,K03216.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,5.660274452,7.4090000e-06,-7.4090000e-06,134.4672700,1.100000e-03,-1.100000e-03,1.0920,65.0900,-0.0110,0.90770,0.08050,-0.08050,4.1410e+02,2.170e+01,-2.170e+01,11.02,2.480e+00,-1.330e+00,950.0,,,192.77,128.84,-59.36,26.40,1,q1_q17_dr25_tce,5615.00,152.00,-152.00,4.478,0.104,-0.143,0.8420,0.1890,-0.1020,291.370640,47.435509,12.049
4851239,K04851.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.235124290,1.1420000e-05,-1.1420000e-05,132.0005900,6.730000e-03,-6.730000e-03,0.5560,0.4040,-0.3460,4.22000,0.23300,-0.23300,1.5200e+01,1.200e+00,-1.200e+00,0.38,5.000e-02,-2.000e-02,1642.0,,,1722.78,573.54,-244.88,15.70,1,q1_q17_dr25_tce,5798.00,69.00,-86.00,4.507,0.018,-0.102,0.9410,0.1200,-0.0430,295.840060,39.931221,11.438
5009688,K07713.01,,FALSE POSITIVE,FALSE POSITIVE,0.1980,1,0,0,0,1.381257093,6.1050000e-06,-6.1050000e-06,131.8407900,3.710000e-03,-3.710000e-03,0.3510,0.1030,-0.3510,1.12500,0.13400,-0.13400,9.2300e+01,1.080e+01,-1.080e+01,1.10,3.300e-01,-1.500e-01,1728.0,,,2110.47,1898.11,-725.87,11.00,1,q1_q17_dr25_tce,5861.00,162.00,-203.00,4.385,0.084,-0.210,1.1310,0.3450,-0.1480,291.386260,40.180260,14.943
9489953,K03238.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,58.343736200,5.2010000e-04,-5.2010000e-04,169.9040100,7.740000e-03,-7.740000e-03,1.2460,31.1100,-0.0360,22.48200,0.37900,-0.37900,1.2668e+03,1.970e+01,-1.970e+01,93.55,1.727e+01,-4.033e+01,779.0,,,87.03,50.35,-62.08,75.00,1,q1_q17_dr25_tce,5896.00,176.00,-176.00,3.650,0.360,-0.120,3.0060,0.5550,-1.2960,300.021240,46.090778,12.330
5305240,K03239.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.070982122,7.3250000e-06,-7.3250000e-06,131.9835500,5.470000e-03,-5.470000e-03,0.5630,0.4000,-0.3620,1.25500,0.20200,-0.20200,4.3400e+01,6.800e+00,-6.800e+00,0.98,2.300e-01,-3.200e-01,2122.0,,,4811.39,3428.47,-2853.12,9.00,1,q1_q17_dr25_tce,5717.00,156.00,-138.00,4.109,0.350,-0.150,1.4330,0.3440,-0.4730,298.896420,40.477009,12.334
9838060,K03314.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,23.815783560,4.8520000e-05,-4.8520000e-05,141.8488300,1.970000e-03,-1.970000e-03,0.9580,1.3100,-0.0410,3.75910,0.07170,-0.07170,4.8567e+03,8.500e+01,-8.500e+01,8.40,1.920e+00,-6.900e-01,560.0,,,23.20,16.64,-6.08,71.00,1,q1_q17_dr25_tce,5561.00,182.00,-182.00,4.572,0.038,-0.152,0.8180,0.1870,-0.0670,294.665920,46.665852,16.029
5389632,K07726.01,,FALSE POSITIVE,FALSE POSITIVE,0.0050,0,0,1,0,0.474811162,1.8470000e-06,-1.8470000e-06,132.2047700,3.360000e-03,-3.360000e-03,0.4400,0.0310,-0.4400,1.16900,0.10200,-0.10200,2.0520e+02,1.550e+01,-1.550e+01,1.28,3.900e-01,-1.200e-01,2206.0,,,5603.32,5100.27,-1612.42,17.40,1,q1_q17_dr25_tce,5799.00,184.00,-204.00,4.539,0.046,-0.196,0.8780,0.2620,-0.0820,298.483250,40.585949,15.733
5951416,K04781.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,367.732990000,1.3800000e-02,-1.3800000e-02,302.3576000,2.630000e-02,-2.630000e-02,0.0064,0.4419,-0.0064,10.15800,0.93600,-0.93600,5.0390e+02,5.590e+01,-5.590e+01,2.10,8.400e-01,-2.000e-01,266.0,,,1.19,1.40,-0.34,11.20,,,6225.00,171.00,-197.00,4.481,0.055,-0.290,0.9310,0.3710,-0.0900,288.975740,41.279121,14.892
4645833,K04783.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.743495989,2.2460000e-06,-2.2460000e-06,132.1890400,2.400000e-03,-2.400000e-03,1.1440,0.8610,-0.1360,2.25500,0.13100,-0.13100,1.7280e+02,8.100e+00,-8.100e+00,11.82,1.810e+00,-9.000e-01,1617.0,,,1612.65,799.94,-392.89,26.00,2,q1_q17_dr25_tce,5345.00,160.00,-160.00,4.639,0.036,-0.090,0.6860,0.1050,-0.0520,289.078370,39.708820,15.222
8940918,K04784.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.405887031,5.7080000e-06,-5.7080000e-06,132.0114700,3.470000e-03,-3.470000e-03,0.3640,0.0870,-0.3640,1.18400,0.13500,-0.13500,2.1600e+02,1.970e+01,-1.970e+01,0.95,7.000e-02,-8.000e-02,1086.0,,,329.99,95.51,-85.77,13.80,1,q1_q17_dr25_tce,4440.00,133.00,-133.00,4.618,0.049,-0.025,0.6530,0.0460,-0.0560,286.769500,45.234131,15.643
9827596,K04855.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.457289970,1.6800000e-05,-1.6800000e-05,131.5882000,1.110000e-02,-1.110000e-02,0.7490,0.2060,-0.5060,3.58200,0.30500,-0.30500,7.1300e+01,6.000e+00,-6.000e+00,0.93,1.400e-01,-4.000e-02,1665.0,,,1818.19,757.06,-235.37,15.50,1,q1_q17_dr25_tce,6063.00,78.00,-78.00,4.476,0.021,-0.112,1.0120,0.1620,-0.0430,290.361420,46.661331,14.561
6206559,K03240.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,1.245331397,7.2230000e-06,-7.2230000e-06,132.2290200,5.840000e-03,-5.840000e-03,0.6490,0.0350,-0.4970,2.56600,0.12400,-0.12400,3.8100e+01,1.800e+00,-1.800e+00,1.61,3.500e-01,-8.100e-01,2678.0,,,12115.45,8470.68,-9526.39,26.50,1,q1_q17_dr25_tce,6106.00,217.00,-217.00,3.781,0.535,-0.094,2.4770,0.5340,-1.2460,292.345030,41.585289,12.341
5024429,K07714.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,1.525937370,2.0560000e-05,-2.0560000e-05,132.6849000,1.130000e-02,-1.130000e-02,0.6810,0.2590,-0.4670,1.95800,0.25600,-0.25600,1.5910e+02,2.040e+01,-2.040e+01,1.39,4.100e-01,-1.700e-01,1697.0,,,1963.41,1736.69,-695.61,9.60,1,q1_q17_dr25_tce,6184.00,193.00,-257.00,4.448,0.062,-0.200,1.0380,0.3020,-0.1300,295.317540,40.190639,14.943
9532117,K03241.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,1,8.214299320,5.0460000e-05,-5.0460000e-05,135.0060900,4.660000e-03,-4.660000e-03,0.6670,0.2840,-0.4570,3.09900,0.13900,-0.13900,7.0700e+01,4.300e+00,-4.300e+00,1.66,3.600e-01,-5.200e-01,1312.0,,,701.11,446.57,-408.62,19.70,1,q1_q17_dr25_tce,6277.00,174.00,-174.00,3.951,0.273,-0.117,1.8690,0.3950,-0.5920,294.177920,46.191711,12.344
6928906,K03242.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.549454860,1.5030000e-05,-1.5030000e-05,132.4768200,6.880000e-03,-6.880000e-03,0.2280,0.2390,-0.2280,6.69800,0.22900,-0.22900,2.1800e+01,1.300e+00,-1.300e+00,1.34,2.200e-01,-5.300e-01,3006.0,,,19304.93,10095.11,-13430.74,20.90,1,q1_q17_dr25_tce,7382.00,206.00,-353.00,3.838,0.301,-0.129,2.8040,0.4710,-1.0980,284.456090,42.439831,12.374
9821151,K03243.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,8.429439910,5.4360000e-05,-5.4360000e-05,132.2919800,6.280000e-03,-6.280000e-03,0.8200,0.1140,-0.5970,2.44100,0.14500,-0.14500,8.9100e+01,5.600e+00,-5.600e+00,1.19,2.800e-01,-1.400e-01,1029.0,,,265.39,174.19,-83.24,19.70,1,q1_q17_dr25_tce,6353.00,144.00,-176.00,4.375,0.077,-0.143,1.1320,0.2610,-0.1400,286.859830,46.625511,12.385
8330548,K01132.02,,FALSE POSITIVE,FALSE POSITIVE,,1,1,0,0,0.957070100,,,131.7767386,,,,,,2.75000,,,,,,,,,,,,,,,,1,q1_q16_tce,,,,,,,,,,301.016720,44.233841,14.446
5130983,K03325.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,86.439293100,8.3060000e-04,-8.3060000e-04,144.5829400,7.540000e-03,-7.540000e-03,1.2800,77.7100,-2.4180,6.53400,0.38400,-0.38400,1.1751e+03,6.720e+01,-6.720e+01,35.31,1.144e+01,-3.830e+00,442.0,,,8.99,8.60,-2.79,20.50,1,q1_q17_dr25_tce,6208.00,172.00,-216.00,4.454,0.054,-0.202,1.0240,0.3320,-0.1110,299.263760,40.263741,14.329
11093538,K03326.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,14.778209110,1.7950000e-05,-1.7950000e-05,144.0972500,1.150000e-03,-1.150000e-03,1.2580,16.1500,-0.2160,5.39500,0.05050,-0.05050,1.0774e+04,1.100e+02,-1.100e+02,44.48,1.387e+01,-4.930e+00,809.0,,,101.07,93.09,-33.78,123.10,1,q1_q17_dr25_tce,6258.00,175.00,-263.00,4.442,0.067,-0.216,1.0460,0.3260,-0.1160,296.117710,48.664108,15.696
11044779,K03327.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,15.608629480,1.9720000e-05,-1.9720000e-05,144.3021100,1.090000e-03,-1.090000e-03,1.1710,13.5900,-0.1470,6.69570,0.06270,-0.06270,3.4356e+04,2.270e+02,-2.270e+02,39.42,9.560e+00,-3.800e+00,648.0,,,41.71,31.51,-11.90,186.00,1,q1_q17_dr25_tce,5569.00,182.00,-182.00,4.566,0.032,-0.168,0.8290,0.2010,-0.0800,297.983000,48.555649,15.466
6438379,K04785.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,389.141150000,2.6720000e-02,-2.6720000e-02,309.5721000,2.640000e-02,-2.640000e-02,0.0973,0.3752,-0.0971,7.93000,1.20000,-1.20000,3.4740e+02,5.150e+01,-5.150e+01,1.67,6.900e-01,-1.500e-01,250.0,,,0.92,1.09,-0.24,10.10,,,6043.00,156.00,-176.00,4.505,0.048,-0.291,0.8940,0.3650,-0.0800,290.305050,41.838459,14.534
9145415,K04786.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,365.788630000,2.6220000e-02,-2.6220000e-02,187.5436000,3.660000e-02,-3.660000e-02,0.1564,0.3166,-0.1563,12.76000,1.60000,-1.60000,8.8500e+02,1.060e+02,-1.060e+02,2.21,7.100e-01,-1.700e-01,215.0,,,0.50,0.50,-0.12,10.50,,,5407.00,186.00,-153.00,4.585,0.036,-0.175,0.7520,0.2380,-0.0600,287.587890,45.598492,15.964
4545926,K04787.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,2.482661900,2.1560000e-05,-2.1560000e-05,133.7802800,7.970000e-03,-7.970000e-03,0.7310,0.2230,-0.5120,2.11500,0.23000,-0.23000,3.7000e+01,4.500e+00,-4.500e+00,0.80,2.600e-01,-1.100e-01,1619.0,,,1627.36,1475.78,-577.84,10.00,1,q1_q17_dr25_tce,6356.00,153.00,-192.00,4.292,0.128,-0.192,1.2250,0.3880,-0.1790,286.467960,39.652321,13.505
9396760,K04788.01,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,1,2.178119080,1.9780000e-05,-1.9780000e-05,132.0233400,5.670000e-03,-5.670000e-03,0.3437,0.1211,-0.3436,1.46800,0.28900,-0.28900,7.4000e+01,1.150e+01,-1.150e+01,0.80,3.300e-01,-7.000e-02,1412.0,,,938.51,1104.64,-245.87,9.80,1,q1_q17_dr24_tce,6039.00,152.00,-178.00,4.505,0.042,-0.293,0.9210,0.3720,-0.0810,288.431490,45.918869,14.555
5119619,K04789.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,0,1.112057870,4.4150000e-06,-4.4150000e-06,132.0156800,3.550000e-03,-3.550000e-03,0.0080,0.4410,-0.0080,1.45900,0.10800,-0.10800,1.1870e+02,8.800e+00,-8.800e+00,1.02,3.200e-01,-1.000e-01,1799.0,,,2484.64,2326.98,-750.52,16.10,1,q1_q17_dr25_tce,6098.00,192.00,-213.00,4.488,0.067,-0.202,0.9320,0.2870,-0.0960,296.783450,40.229111,14.935
9582496,K04858.01,,FALSE POSITIVE,FALSE POSITIVE,,1,0,0,0,224.447413000,6.9920000e-03,-6.9920000e-03,293.1378000,1.390000e-02,-1.390000e-02,0.4162,0.0540,-0.4157,4.98600,0.45100,-0.45100,6.5100e+02,9.330e+01,-9.330e+01,2.05,6.400e-01,-1.500e-01,260.0,,,1.08,1.03,-0.24,7.90,,,5489.00,164.00,-142.00,4.574,0.029,-0.198,0.7980,0.2510,-0.0600,289.458500,46.276379,15.618
3343281,K04860.01,,FALSE POSITIVE,FALSE POSITIVE,0.2730,0,0,1,0,21.866092200,2.4760000e-04,-2.4760000e-04,138.5170000,7.890000e-03,-7.890000e-03,0.0570,0.4010,-0.0570,2.03000,0.30900,-0.30900,3.0160e+02,3.800e+01,-3.800e+01,1.88,6.400e-01,-2.500e-01,730.0,,,67.15,66.97,-23.49,9.20,1,q1_q17_dr25_tce,6309.00,175.00,-219.00,4.402,0.072,-0.203,1.0770,0.3640,-0.1450,291.730260,38.411461,15.019
2573108,K03217.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,5.095060000,2.1830000e-04,-2.1830000e-04,132.4511000,2.340000e-02,-2.340000e-02,0.6910,0.2830,-0.4620,5.73000,1.20000,-1.20000,2.3600e+01,4.300e+00,-4.300e+00,2.14,2.300e-01,-8.300e-01,2247.0,,,6030.14,2144.62,-4048.86,7.60,1,q1_q17_dr25_tce,6700.00,180.00,-200.00,3.480,0.352,-0.088,4.1460,0.4320,-1.6210,290.861540,37.885422,12.062
3336476,K03247.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,0,1,1.891322920,2.1310000e-05,-2.1310000e-05,132.6489000,1.060000e-02,-1.060000e-02,0.7090,0.0320,-0.5110,5.60700,0.30800,-0.30800,1.6000e+01,1.300e+00,-1.300e+00,0.90,2.200e-01,-1.900e-01,2799.0,,,14532.55,10324.52,-7152.60,14.80,1,q1_q17_dr25_tce,8482.00,233.00,-400.00,4.089,0.131,-0.145,2.1060,0.5030,-0.4530,289.878140,38.427269,12.417
9083564,K03249.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,0.918420801,3.4420000e-06,-3.4420000e-06,131.5857600,3.400000e-03,-3.400000e-03,0.6560,0.0020,-0.5290,3.53300,0.10100,-0.10100,5.6700e+01,1.800e+00,-1.800e+00,1.14,2.600e-01,-2.600e-01,2374.0,,,7502.50,5318.67,-3684.42,40.30,1,q1_q17_dr25_tce,6210.00,199.00,-243.00,4.166,0.192,-0.128,1.4340,0.3260,-0.3260,289.760500,45.455608,12.434
7335713,K03250.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.573709256,9.9600000e-07,-9.9600000e-07,131.9385400,1.540000e-03,-1.540000e-03,0.6900,0.2040,-0.4530,1.49320,0.05490,-0.05490,1.3120e+02,4.400e+00,-4.400e+00,7.05,1.320e+00,-2.440e+00,4415.0,,,90258.45,45910.68,-55772.95,37.50,1,q1_q17_dr25_tce,5261.00,91.00,-143.00,3.130,0.222,-0.148,5.7690,1.0780,-2.0010,280.902440,42.935719,12.436
